,conn_id,duration,proto,service,src_bytes,dst_bytes,flag,urgent,land,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,dst_host_serror_rate,dst_host_rerror_rate,contains_dnp3_pckt,tot_dnp3_payload_len,min_payload_len,disable_cold_or_warm_in_conn,func_code_not_supported_count,rttd,
417,18449,55.88707399,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
418,18508,48.84890199,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
419,18561,51.88456488,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
420,18617,20.80534506,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
421,18690,4.057363987,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
422,18716,3.743111134,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
423,18742,10.79074907,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
424,18774,8.763590097,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
425,18803,5.783810139,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
426,18832,2.742566824,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
427,18864,8.745453835,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
428,18893,12.76612782,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
429,18925,12.74703097,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
430,18957,11.75447106,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
431,18989,10.74834299,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
432,19021,9.757864952,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
433,19050,11.76468492,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
434,19082,3.727533102,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
435,19108,2.726563931,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
436,19140,4.778173923,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
437,19166,12.75239205,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
438,19198,12.75132394,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
439,19230,6.775431871,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
440,19259,13.76340008,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
441,19291,12.75919795,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
442,19323,10.75498104,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
443,19355,3.726511002,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
444,19381,2.758392096,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
445,19413,7.739202023,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
446,19442,8.769253016,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
447,19471,6.775259972,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
448,19500,2.741134882,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
449,19532,2.776208878,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
450,19564,8.771765947,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
451,19593,7.761974096,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
452,19622,11.79072189,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
453,19654,12.74790001,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
454,19686,2.719026089,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
455,19718,9.745761871,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
456,19747,9.762317181,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
457,19776,3.78173995,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
458,19802,12.75042701,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
459,19834,3.752046108,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
460,19860,10.81434393,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
461,19892,8.738342047,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
462,19921,4.750460863,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
463,19947,7.770882845,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
464,19976,11.74731207,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
465,20008,2.726106882,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
466,20040,14.78305984,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
467,20072,11.7787981,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
468,20104,2.729084969,tcp,20000,1443,1655,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,786,8,FALSE,0,0.000165307,normal
469,20136,3.737140894,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
470,20162,4.756230116,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
520,21841,54.02404213,tcp,20000,2690,2921,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,885,8,TRUE,1,0.000165307,cold_restart
521,21906,25.19151902,tcp,20000,1790,2489,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,759,8,TRUE,1,0.000165307,cold_restart
522,21954,25.28785515,tcp,20000,1790,2489,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,759,8,TRUE,1,0.000165307,cold_restart
523,22002,14.79207802,tcp,20000,1490,2257,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,717,8,TRUE,1,0.000165307,cold_restart
524,22043,19.43168092,tcp,20000,1640,2274,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,738,8,TRUE,1,0.000165307,cold_restart
525,22086,25.13664222,tcp,20000,1790,2423,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,759,8,TRUE,1,0.000165307,cold_restart
526,22133,25.79213095,tcp,20000,1790,2423,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,759,8,TRUE,1,0.000165307,cold_restart
527,22180,26.98385191,tcp,20000,1790,2423,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,759,8,TRUE,1,0.000165307,cold_restart
528,22227,28.92045116,tcp,20000,1940,2506,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,780,8,TRUE,1,0.000165307,cold_restart
529,22277,34.02432799,tcp,20000,2090,2589,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,801,8,TRUE,1,0.000165307,cold_restart
530,22330,49.19201994,tcp,20000,2540,2904,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,864,8,TRUE,1,0.000165307,cold_restart
531,22434,13.73875904,tcp,20000,1565,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,747,8,TRUE,0,0.000165307,disable_unsol
532,22469,16.84538198,tcp,20000,1715,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,768,8,TRUE,0,0.000165307,disable_unsol
533,22507,11.76791096,tcp,20000,1565,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,747,8,TRUE,0,0.000165307,disable_unsol
534,22542,12.95017815,tcp,20000,1721,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,774,8,TRUE,0,0.000165307,disable_unsol
535,22580,11.67415595,tcp,20000,1565,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,747,8,TRUE,0,0.000165307,disable_unsol
536,22615,12.21855712,tcp,20000,1565,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,747,8,TRUE,0,0.000165307,disable_unsol
537,22650,16.73077989,tcp,20000,1715,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,768,8,TRUE,0,0.000165307,disable_unsol
538,22688,12.04288912,tcp,20000,1565,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,747,8,TRUE,0,0.000165307,disable_unsol
539,22723,15.2857461,tcp,20000,1715,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,768,8,TRUE,0,0.000165307,disable_unsol
540,22761,3.403941154,tcp,20000,354,174,RSTO1,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12947464,dos
541,22764,2.997291803,tcp,20000,354,174,RSTO1,0,0,1,1,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133254051,dos
542,22767,3.406234026,tcp,20000,354,174,RSTO1,0,0,2,2,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126765966,dos
543,22770,31.60046697,tcp,20000,534,348,RSTO1,0,0,3,3,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161781152,dos
544,22773,3.1955688,tcp,20000,354,174,RSTO1,0,0,4,4,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131934325,dos
545,22776,3.194864988,tcp,20000,354,174,RSTO1,0,0,5,5,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131006956,dos
546,22779,31.59550691,tcp,20000,534,348,RSTO1,0,0,6,6,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162597497,dos
547,22782,3.395318985,tcp,20000,354,174,RSTO1,0,0,7,7,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129365365,dos
548,22785,31.78897595,tcp,20000,534,348,RSTO1,0,0,8,8,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.967982332,dos
549,22788,3.387231112,tcp,20000,354,174,RSTO1,0,0,9,9,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133261681,dos
550,22791,31.58922386,tcp,20000,534,348,RSTO1,0,0,10,10,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164194465,dos
551,22794,3.393200874,tcp,20000,354,174,RSTO1,0,0,11,11,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128215392,dos
552,22797,3.182921886,tcp,20000,354,174,RSTO1,0,0,12,12,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133259296,dos
553,22800,3.188354015,tcp,20000,354,174,RSTO1,0,0,13,13,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128598531,dos
554,22803,31.58076406,tcp,20000,534,348,RSTO1,0,0,14,14,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162376801,dos
555,22806,3.390636921,tcp,20000,354,174,RSTO1,0,0,15,15,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126296997,dos
556,22810,3.378422022,tcp,20000,354,174,RSTO1,0,0,16,16,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132902702,dos
557,22813,3.184977055,tcp,20000,354,174,RSTO1,0,0,17,17,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126916965,dos
558,22817,3.379969835,tcp,20000,354,174,RSTO1,0,0,18,18,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128931761,dos
559,22820,31.57451296,tcp,20000,534,348,RSTO1,0,0,19,19,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164988677,dos
560,22823,31.57735801,tcp,20000,534,348,RSTO1,0,0,20,20,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161886692,dos
561,22827,3.170534134,tcp,20000,354,174,RSTO1,0,0,21,21,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132592281,dos
562,22830,3.171113014,tcp,20000,354,174,RSTO1,0,0,22,22,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130661885,dos
563,22833,3.175796986,tcp,20000,354,174,RSTO1,0,0,23,23,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127034267,dos
564,22837,31.56801605,tcp,20000,534,348,RSTO1,0,0,24,24,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.16366454,dos
565,22840,3.170102835,tcp,20000,354,174,RSTO1,0,0,25,25,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128369649,dos
566,22843,3.368035078,tcp,20000,354,174,RSTO1,0,0,26,26,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129365285,dos
567,22846,3.364011049,tcp,20000,354,174,RSTO1,0,0,27,27,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131553332,dos
568,22849,3.363599062,tcp,20000,354,174,RSTO1,0,0,28,28,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130510648,dos
569,22852,31.56179595,tcp,20000,534,348,RSTO1,0,0,29,29,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163617015,dos
570,22855,3.164747,tcp,20000,354,174,RSTO1,0,0,30,30,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127832651,dos
571,22858,3.15810585,tcp,20000,354,174,RSTO1,0,0,31,31,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131691615,dos
572,22861,3.362885952,tcp,20000,354,174,RSTO1,0,0,32,32,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127869368,dos
573,22864,3.158638954,tcp,20000,354,174,RSTO1,0,0,33,33,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130112648,dos
574,22867,31.55591297,tcp,20000,534,348,RSTO1,0,0,34,34,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163082163,dos
575,22870,3.160146952,tcp,20000,354,174,RSTO1,0,0,35,35,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126466592,dos
576,22873,3.150982141,tcp,20000,354,174,RSTO1,0,0,36,36,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132140954,dos
577,22876,3.157032013,tcp,20000,354,174,RSTO1,0,0,37,37,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127121925,dos
578,22879,3.356017828,tcp,20000,354,174,RSTO1,0,0,38,38,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127406677,dos
579,22882,3.346838951,tcp,20000,354,174,RSTO1,0,0,39,39,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132820686,dos
580,22885,3.153227091,tcp,20000,354,174,RSTO1,0,0,40,40,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127758265,dos
581,22888,3.35514307,tcp,20000,354,174,RSTO1,0,0,41,41,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.125500679,dos
582,22891,31.54875088,tcp,20000,534,348,RSTO1,0,0,42,42,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161450307,dos
583,22894,3.343301058,tcp,20000,354,174,RSTO1,0,0,43,43,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.1319743,dos
584,22897,3.149326086,tcp,20000,354,174,RSTO1,0,0,44,44,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126909256,dos
585,22900,31.54321909,tcp,20000,534,348,RSTO1,0,0,45,45,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163342635,dos
586,22903,31.54342294,tcp,20000,534,348,RSTO1,0,0,46,46,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162331184,dos
587,22906,3.137648106,tcp,20000,354,174,RSTO1,0,0,47,47,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133030176,dos
588,22909,3.344470978,tcp,20000,354,174,RSTO1,0,0,48,48,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127181768,dos
589,22912,3.338215113,tcp,20000,354,174,RSTO1,0,0,49,49,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130681276,dos
590,22915,3.136839867,tcp,20000,354,174,RSTO1,0,0,50,50,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.1307803,dos
591,22918,31.53253698,tcp,20000,534,348,RSTO1,0,0,51,51,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162197709,dos
592,22921,3.332772017,tcp,20000,354,174,RSTO1,0,0,52,52,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132501682,dos
593,22925,31.72971392,tcp,20000,534,348,RSTO1,0,0,53,53,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.968152682,dos
594,22928,3.132517815,tcp,20000,354,174,RSTO1,0,0,54,54,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129505634,dos
595,22931,31.52899003,tcp,20000,534,348,RSTO1,0,0,55,55,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.16445303,dos
596,22934,3.331421137,tcp,20000,354,174,RSTO1,0,0,56,56,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129120668,dos
597,22937,3.124464989,tcp,20000,354,174,RSTO1,0,0,57,57,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133037249,dos
598,22940,3.124095917,tcp,20000,354,174,RSTO1,0,0,58,58,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132579247,dos
599,22943,31.52210593,tcp,20000,534,348,RSTO1,0,0,59,59,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162473043,dos
600,22946,3.125980854,tcp,20000,354,174,RSTO1,0,0,60,60,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129864057,dos
601,22949,3.121604919,tcp,20000,354,174,RSTO1,0,0,61,61,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132150888,dos
602,22952,3.324500799,tcp,20000,354,174,RSTO1,0,0,62,62,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129571358,dos
603,22955,3.328623056,tcp,20000,354,174,RSTO1,0,0,63,63,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12612764,dos
604,22958,3.123044014,tcp,20000,354,174,RSTO1,0,0,64,64,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128923972,dos
605,22961,31.5168519,tcp,20000,534,348,RSTO1,0,0,65,65,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163611849,dos
606,22964,3.117367983,tcp,20000,354,174,RSTO1,0,0,66,66,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131261985,dos
607,22967,3.316999197,tcp,20000,354,174,RSTO1,0,0,67,67,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131085952,dos
608,22970,3.118255138,tcp,20000,354,174,RSTO1,0,0,68,68,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129399935,dos
609,22973,31.51407409,tcp,20000,534,348,RSTO1,0,0,69,69,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164722721,dos
